INDEX,EXPRESSION,DATETIME,CLOSE
1026,D6U21-D6Z21,2021-06-06T21:45:00,-0.001
1027,D6U21-D6Z21,2021-06-06T21:46:00,-0.00105
1028,D6U21-D6Z21,2021-06-06T21:51:00,-0.0011
1029,D6U21-D6Z21,2021-06-06T22:04:00,-0.0009
1030,D6U21-D6Z21,2021-06-06T22:06:00,-0.001
1031,D6U21-D6Z21,2021-06-06T22:11:00,-0.00105
1032,D6U21-D6Z21,2021-06-06T22:12:00,-0.00105
1033,D6U21-D6Z21,2021-06-06T22:29:00,-0.00115
1034,D6U21-D6Z21,2021-06-06T22:45:00,-0.00105
1035,D6U21-D6Z21,2021-06-06T22:56:00,-0.001
1036,D6U21-D6Z21,2021-06-06T23:02:00,-0.00105
1037,D6U21-D6Z21,2021-06-06T23:06:00,-0.00095
1038,D6U21-D6Z21,2021-06-06T23:20:00,-0.00095
1039,D6U21-D6Z21,2021-06-06T23:30:00,-0.0008
1040,D6U21-D6Z21,2021-06-06T23:32:00,-0.00075
1041,D6U21-D6Z21,2021-06-06T23:51:00,-0.00065
1042,D6U21-D6Z21,2021-06-06T23:58:00,-0.00075
1043,D6U21-D6Z21,2021-06-07T00:05:00,-0.00085
1044,D6U21-D6Z21,2021-06-07T00:06:00,-0.0009
1045,D6U21-D6Z21,2021-06-07T00:12:00,-0.00095
1046,D6U21-D6Z21,2021-06-07T00:16:00,-0.001
1047,D6U21-D6Z21,2021-06-07T00:17:00,-0.0011
1048,D6U21-D6Z21,2021-06-07T00:22:00,-0.00095
1049,D6U21-D6Z21,2021-06-07T00:23:00,-0.00095
1050,D6U21-D6Z21,2021-06-07T00:24:00,-0.001
1051,D6U21-D6Z21,2021-06-07T00:32:00,-0.00115
1052,D6U21-D6Z21,2021-06-07T00:44:00,-0.0011
1053,D6U21-D6Z21,2021-06-07T00:45:00,-0.00115
1054,D6U21-D6Z21,2021-06-07T00:47:00,-0.00125
1055,D6U21-D6Z21,2021-06-07T00:51:00,-0.00125
1056,D6U21-D6Z21,2021-06-07T00:55:00,-0.00155
1057,D6U21-D6Z21,2021-06-07T00:56:00,-0.00155
1058,D6U21-D6Z21,2021-06-07T01:02:00,-0.0016
1059,D6U21-D6Z21,2021-06-07T01:03:00,-0.0016
1060,D6U21-D6Z21,2021-06-07T01:05:00,-0.0015
1061,D6U21-D6Z21,2021-06-07T01:06:00,-0.0016
1062,D6U21-D6Z21,2021-06-07T01:07:00,-0.0015
1063,D6U21-D6Z21,2021-06-07T01:08:00,-0.00145
1064,D6U21-D6Z21,2021-06-07T01:13:00,-0.00155
1065,D6U21-D6Z21,2021-06-07T01:14:00,-0.00145
1066,D6U21-D6Z21,2021-06-07T01:15:00,-0.00145
1067,D6U21-D6Z21,2021-06-07T01:16:00,-0.00145
1068,D6U21-D6Z21,2021-06-07T01:17:00,-0.0015
1069,D6U21-D6Z21,2021-06-07T01:23:00,-0.0017
1070,D6U21-D6Z21,2021-06-07T01:24:00,-0.00175
1071,D6U21-D6Z21,2021-06-07T01:25:00,-0.0018
1072,D6U21-D6Z21,2021-06-07T01:27:00,-0.00185
1073,D6U21-D6Z21,2021-06-07T01:28:00,-0.00185
1074,D6U21-D6Z21,2021-06-07T01:29:00,-0.00175
1075,D6U21-D6Z21,2021-06-07T01:35:00,-0.00175
1076,D6U21-D6Z21,2021-06-07T01:41:00,-0.00195
1077,D6U21-D6Z21,2021-06-07T01:42:00,-0.00205
1078,D6U21-D6Z21,2021-06-07T01:43:00,-0.00205
1079,D6U21-D6Z21,2021-06-07T01:49:00,-0.00185
1080,D6U21-D6Z21,2021-06-07T01:50:00,-0.0018
1081,D6U21-D6Z21,2021-06-07T01:55:00,-0.0019
1082,D6U21-D6Z21,2021-06-07T02:03:00,-0.00175
1083,D6U21-D6Z21,2021-06-07T02:04:00,-0.0018
1084,D6U21-D6Z21,2021-06-07T02:05:00,-0.0019
1085,D6U21-D6Z21,2021-06-07T02:06:00,-0.002
1086,D6U21-D6Z21,2021-06-07T02:07:00,-0.00215
1087,D6U21-D6Z21,2021-06-07T02:09:00,-0.0022
1088,D6U21-D6Z21,2021-06-07T02:11:00,-0.00215
1089,D6U21-D6Z21,2021-06-07T02:12:00,-0.0022
1090,D6U21-D6Z21,2021-06-07T02:13:00,-0.0023
1091,D6U21-D6Z21,2021-06-07T02:15:00,-0.0023
1092,D6U21-D6Z21,2021-06-07T02:17:00,-0.00225
1093,D6U21-D6Z21,2021-06-07T02:19:00,-0.0023
1094,D6U21-D6Z21,2021-06-07T02:26:00,-0.00185
1095,D6U21-D6Z21,2021-06-07T02:27:00,-0.0018
1096,D6U21-D6Z21,2021-06-07T02:28:00,-0.0016
1097,D6U21-D6Z21,2021-06-07T02:29:00,-0.0016
1098,D6U21-D6Z21,2021-06-07T02:31:00,-0.0016
1099,D6U21-D6Z21,2021-06-07T02:33:00,-0.00175
1100,D6U21-D6Z21,2021-06-07T02:35:00,-0.0017
1101,D6U21-D6Z21,2021-06-07T02:37:00,-0.00175
1102,D6U21-D6Z21,2021-06-07T02:38:00,-0.0014
1103,D6U21-D6Z21,2021-06-07T02:39:00,-0.0015
1104,D6U21-D6Z21,2021-06-07T02:40:00,-0.0015
1105,D6U21-D6Z21,2021-06-07T02:42:00,-0.00135
1106,D6U21-D6Z21,2021-06-07T02:43:00,-0.0015
1107,D6U21-D6Z21,2021-06-07T02:44:00,-0.00145
1108,D6U21-D6Z21,2021-06-07T02:45:00,-0.00145
1109,D6U21-D6Z21,2021-06-07T02:47:00,-0.00135
1110,D6U21-D6Z21,2021-06-07T02:48:00,-0.00135
1111,D6U21-D6Z21,2021-06-07T02:50:00,-0.00135
1112,D6U21-D6Z21,2021-06-07T02:51:00,-0.00145
1113,D6U21-D6Z21,2021-06-07T02:52:00,-0.00145
1114,D6U21-D6Z21,2021-06-07T02:53:00,-0.00135
1115,D6U21-D6Z21,2021-06-07T02:54:00,-0.00135
1116,D6U21-D6Z21,2021-06-07T02:55:00,-0.00125
1117,D6U21-D6Z21,2021-06-07T02:56:00,-0.00125
1118,D6U21-D6Z21,2021-06-07T02:57:00,-0.0013
1119,D6U21-D6Z21,2021-06-07T02:59:00,-0.00125
1120,D6U21-D6Z21,2021-06-07T03:00:00,-0.00145
1121,D6U21-D6Z21,2021-06-07T03:01:00,-0.00145
1122,D6U21-D6Z21,2021-06-07T03:02:00,-0.00135
1123,D6U21-D6Z21,2021-06-07T03:05:00,-0.0015
1124,D6U21-D6Z21,2021-06-07T03:11:00,-0.0017
1125,D6U21-D6Z21,2021-06-07T03:12:00,-0.00165
1126,D6U21-D6Z21,2021-06-07T03:13:00,-0.00155
1127,D6U21-D6Z21,2021-06-07T03:14:00,-0.00145
1128,D6U21-D6Z21,2021-06-07T03:15:00,-0.00145
1129,D6U21-D6Z21,2021-06-07T03:19:00,-0.00145
1130,D6U21-D6Z21,2021-06-07T03:21:00,-0.00145
1131,D6U21-D6Z21,2021-06-07T03:25:00,-0.0015
1132,D6U21-D6Z21,2021-06-07T03:32:00,-0.00155
1133,D6U21-D6Z21,2021-06-07T03:34:00,-0.00155
1134,D6U21-D6Z21,2021-06-07T03:36:00,-0.0016
1135,D6U21-D6Z21,2021-06-07T03:38:00,-0.0018
1136,D6U21-D6Z21,2021-06-07T03:40:00,-0.0017
1137,D6U21-D6Z21,2021-06-07T03:42:00,-0.00155
1138,D6U21-D6Z21,2021-06-07T03:43:00,-0.00145
1139,D6U21-D6Z21,2021-06-07T03:45:00,-0.00145
1140,D6U21-D6Z21,2021-06-07T03:47:00,-0.00145
1141,D6U21-D6Z21,2021-06-07T03:50:00,-0.00135
1142,D6U21-D6Z21,2021-06-07T03:53:00,-0.0014
1143,D6U21-D6Z21,2021-06-07T03:54:00,-0.0013
1144,D6U21-D6Z21,2021-06-07T03:56:00,-0.00105
1145,D6U21-D6Z21,2021-06-07T03:59:00,-0.00125
1146,D6U21-D6Z21,2021-06-07T04:00:00,-0.00125
1147,D6U21-D6Z21,2021-06-07T04:02:00,-0.00125
1148,D6U21-D6Z21,2021-06-07T04:11:00,-0.0016
1149,D6U21-D6Z21,2021-06-07T04:14:00,-0.0015
1150,D6U21-D6Z21,2021-06-07T04:15:00,-0.00145
1151,D6U21-D6Z21,2021-06-07T04:21:00,-0.0013
1152,D6U21-D6Z21,2021-06-07T04:22:00,-0.0012
1153,D6U21-D6Z21,2021-06-07T04:27:00,-0.00125
1154,D6U21-D6Z21,2021-06-07T04:28:00,-0.00135
1155,D6U21-D6Z21,2021-06-07T04:29:00,-0.00145
1156,D6U21-D6Z21,2021-06-07T04:30:00,-0.0014
1157,D6U21-D6Z21,2021-06-07T04:32:00,-0.00125
1158,D6U21-D6Z21,2021-06-07T04:35:00,-0.0011
1159,D6U21-D6Z21,2021-06-07T04:37:00,-0.00115
1160,D6U21-D6Z21,2021-06-07T04:42:00,-0.00115
1161,D6U21-D6Z21,2021-06-07T04:43:00,-0.0011
1162,D6U21-D6Z21,2021-06-07T04:44:00,-0.00105
1163,D6U21-D6Z21,2021-06-07T04:45:00,-0.00105
1164,D6U21-D6Z21,2021-06-07T04:46:00,-0.001
1165,D6U21-D6Z21,2021-06-07T04:47:00,-0.001
1166,D6U21-D6Z21,2021-06-07T04:52:00,-0.00095
1167,D6U21-D6Z21,2021-06-07T04:53:00,-0.0009
1168,D6U21-D6Z21,2021-06-07T04:54:00,-0.0008
1169,D6U21-D6Z21,2021-06-07T04:56:00,-0.0009
1170,D6U21-D6Z21,2021-06-07T04:58:00,-0.00085
1171,D6U21-D6Z21,2021-06-07T04:59:00,-0.00085
1172,D6U21-D6Z21,2021-06-07T05:00:00,-0.00085
1173,D6U21-D6Z21,2021-06-07T05:03:00,-0.0009
1174,D6U21-D6Z21,2021-06-07T05:07:00,-0.00085
1175,D6U21-D6Z21,2021-06-07T05:08:00,-0.00075
1176,D6U21-D6Z21,2021-06-07T05:17:00,-0.0006
1177,D6U21-D6Z21,2021-06-07T05:18:00,-0.00065
1178,D6U21-D6Z21,2021-06-07T05:19:00,-0.0007
1179,D6U21-D6Z21,2021-06-07T05:25:00,-0.0005
1180,D6U21-D6Z21,2021-06-07T05:26:00,-0.00055
1181,D6U21-D6Z21,2021-06-07T05:30:00,-0.00075
1182,D6U21-D6Z21,2021-06-07T05:31:00,-0.0008
1183,D6U21-D6Z21,2021-06-07T05:35:00,-0.00085
1184,D6U21-D6Z21,2021-06-07T05:36:00,-0.00085
1185,D6U21-D6Z21,2021-06-07T05:39:00,-0.0008
1186,D6U21-D6Z21,2021-06-07T05:45:00,-0.00055
1187,D6U21-D6Z21,2021-06-07T05:48:00,-0.00055
1188,D6U21-D6Z21,2021-06-07T05:49:00,-0.00055
1189,D6U21-D6Z21,2021-06-07T05:50:00,-0.00055
1190,D6U21-D6Z21,2021-06-07T05:56:00,-0.0006
1191,D6U21-D6Z21,2021-06-07T06:00:00,-0.0005
1192,D6U21-D6Z21,2021-06-07T06:05:00,-0.00035
1193,D6U21-D6Z21,2021-06-07T06:06:00,-0.00025
1194,D6U21-D6Z21,2021-06-07T06:07:00,-0.00025
1195,D6U21-D6Z21,2021-06-07T06:10:00,-0.00025
1196,D6U21-D6Z21,2021-06-07T06:11:00,-0.0002
1197,D6U21-D6Z21,2021-06-07T06:15:00,-0.0003
1198,D6U21-D6Z21,2021-06-07T06:17:00,-0.0003
1199,D6U21-D6Z21,2021-06-07T06:18:00,-0.0003
1200,D6U21-D6Z21,2021-06-07T06:19:00,-0.00025
1201,D6U21-D6Z21,2021-06-07T06:20:00,-0.0003
1202,D6U21-D6Z21,2021-06-07T06:22:00,-0.0003
1203,D6U21-D6Z21,2021-06-07T06:23:00,-0.0001
1204,D6U21-D6Z21,2021-06-07T06:24:00,0
1205,D6U21-D6Z21,2021-06-07T06:25:00,0
1206,D6U21-D6Z21,2021-06-07T06:26:00,0.00005
1207,D6U21-D6Z21,2021-06-07T06:28:00,0.00015
1208,D6U21-D6Z21,2021-06-07T06:29:00,0.00165
1209,D6U21-D6Z21,2021-06-07T06:30:00,0.0017
1210,D6U21-D6Z21,2021-06-07T06:31:00,0.0018
1211,D6U21-D6Z21,2021-06-07T06:32:00,0.0016
1212,D6U21-D6Z21,2021-06-07T06:33:00,0.0016
1213,D6U21-D6Z21,2021-06-07T06:34:00,0.00165
1214,D6U21-D6Z21,2021-06-07T06:35:00,0.00165
1215,D6U21-D6Z21,2021-06-07T06:37:00,0.0014
1216,D6U21-D6Z21,2021-06-07T06:38:00,0.0013
1217,D6U21-D6Z21,2021-06-07T06:42:00,0.0014
1218,D6U21-D6Z21,2021-06-07T06:43:00,0.0014
1219,D6U21-D6Z21,2021-06-07T06:44:00,0.00115
1220,D6U21-D6Z21,2021-06-07T06:46:00,0.0014
1221,D6U21-D6Z21,2021-06-07T06:47:00,0.0015
1222,D6U21-D6Z21,2021-06-07T06:51:00,0.0015
1223,D6U21-D6Z21,2021-06-07T06:55:00,0.00145
1224,D6U21-D6Z21,2021-06-07T06:57:00,0.00145
1225,D6U21-D6Z21,2021-06-07T06:58:00,0.00145
1226,D6U21-D6Z21,2021-06-07T07:00:00,0.00145
1227,D6U21-D6Z21,2021-06-07T07:02:00,0.00155
1228,D6U21-D6Z21,2021-06-07T07:03:00,0.0016
1229,D6U21-D6Z21,2021-06-07T07:04:00,0.0016
1230,D6U21-D6Z21,2021-06-07T07:05:00,0.0016
1231,D6U21-D6Z21,2021-06-07T07:06:00,0.00155
1232,D6U21-D6Z21,2021-06-07T07:08:00,0.0016
1233,D6U21-D6Z21,2021-06-07T07:09:00,0.00135
1234,D6U21-D6Z21,2021-06-07T07:10:00,0.00135
1235,D6U21-D6Z21,2021-06-07T07:11:00,0.00125
1236,D6U21-D6Z21,2021-06-07T07:12:00,0.00125
1237,D6U21-D6Z21,2021-06-07T07:13:00,0.00135
1238,D6U21-D6Z21,2021-06-07T07:14:00,0.00145
1239,D6U21-D6Z21,2021-06-07T07:15:00,0.0013
1240,D6U21-D6Z21,2021-06-07T07:16:00,0.0012
1241,D6U21-D6Z21,2021-06-07T07:17:00,0.0012
1242,D6U21-D6Z21,2021-06-07T07:18:00,0.0012
1243,D6U21-D6Z21,2021-06-07T07:19:00,0.0012
1244,D6U21-D6Z21,2021-06-07T07:20:00,0.0011
1245,D6U21-D6Z21,2021-06-07T07:24:00,0.00105
1246,D6U21-D6Z21,2021-06-07T07:26:00,0.0009
1247,D6U21-D6Z21,2021-06-07T07:28:00,0.00075
1248,D6U21-D6Z21,2021-06-07T07:29:00,0.00085
1249,D6U21-D6Z21,2021-06-07T07:30:00,0.0009
1250,D6U21-D6Z21,2021-06-07T07:31:00,0.00095
1251,D6U21-D6Z21,2021-06-07T07:32:00,0.00085
1252,D6U21-D6Z21,2021-06-07T07:33:00,0.00065
1253,D6U21-D6Z21,2021-06-07T07:34:00,0.0007
1254,D6U21-D6Z21,2021-06-07T07:35:00,0.0008
1255,D6U21-D6Z21,2021-06-07T07:36:00,0.00085
1256,D6U21-D6Z21,2021-06-07T07:37:00,0.00085
1257,D6U21-D6Z21,2021-06-07T07:40:00,0.00075
1258,D6U21-D6Z21,2021-06-07T07:42:00,0.0004
1259,D6U21-D6Z21,2021-06-07T07:43:00,0.0004
1260,D6U21-D6Z21,2021-06-07T07:44:00,0.0004
1261,D6U21-D6Z21,2021-06-07T07:45:00,0.00055
1262,D6U21-D6Z21,2021-06-07T07:47:00,0.00025
1263,D6U21-D6Z21,2021-06-07T07:48:00,0.0003
1264,D6U21-D6Z21,2021-06-07T07:49:00,0.0004
1265,D6U21-D6Z21,2021-06-07T07:51:00,0.0005
1266,D6U21-D6Z21,2021-06-07T07:52:00,0.0006
1267,D6U21-D6Z21,2021-06-07T07:53:00,0.0005
1268,D6U21-D6Z21,2021-06-07T07:54:00,0.0004
1269,D6U21-D6Z21,2021-06-07T07:55:00,0.00025
1270,D6U21-D6Z21,2021-06-07T07:56:00,0.00005
1271,D6U21-D6Z21,2021-06-07T07:57:00,0.00005
1272,D6U21-D6Z21,2021-06-07T07:58:00,0.00015
1273,D6U21-D6Z21,2021-06-07T08:02:00,-0.00145
1274,D6U21-D6Z21,2021-06-07T08:03:00,-0.0016
1275,D6U21-D6Z21,2021-06-07T08:04:00,-0.0016
1276,D6U21-D6Z21,2021-06-07T08:05:00,-0.00145
1277,D6U21-D6Z21,2021-06-07T08:06:00,-0.0014
1278,D6U21-D6Z21,2021-06-07T08:07:00,-0.00145
1279,D6U21-D6Z21,2021-06-07T08:11:00,-0.0014
1280,D6U21-D6Z21,2021-06-07T08:12:00,-0.0012
1281,D6U21-D6Z21,2021-06-07T08:13:00,-0.00125
1282,D6U21-D6Z21,2021-06-07T08:14:00,-0.0013
1283,D6U21-D6Z21,2021-06-07T08:15:00,-0.0013
1284,D6U21-D6Z21,2021-06-07T08:16:00,-0.0013
1285,D6U21-D6Z21,2021-06-07T08:17:00,-0.00125
1286,D6U21-D6Z21,2021-06-07T08:18:00,-0.00135
1287,D6U21-D6Z21,2021-06-07T08:21:00,-0.00125
1288,D6U21-D6Z21,2021-06-07T08:22:00,-0.0012
1289,D6U21-D6Z21,2021-06-07T08:23:00,-0.00115
1290,D6U21-D6Z21,2021-06-07T08:24:00,-0.0012
1291,D6U21-D6Z21,2021-06-07T08:26:00,-0.0012
1292,D6U21-D6Z21,2021-06-07T08:27:00,-0.0011
1293,D6U21-D6Z21,2021-06-07T08:30:00,-0.0013
1294,D6U21-D6Z21,2021-06-07T08:31:00,-0.0015
1295,D6U21-D6Z21,2021-06-07T08:32:00,-0.0014
1296,D6U21-D6Z21,2021-06-07T08:34:00,-0.00115
1297,D6U21-D6Z21,2021-06-07T08:35:00,-0.0011
1298,D6U21-D6Z21,2021-06-07T08:36:00,-0.001
1299,D6U21-D6Z21,2021-06-07T08:37:00,-0.00105
1300,D6U21-D6Z21,2021-06-07T08:38:00,-0.00115
1301,D6U21-D6Z21,2021-06-07T08:39:00,-0.0011
1302,D6U21-D6Z21,2021-06-07T08:40:00,-0.00125
1303,D6U21-D6Z21,2021-06-07T08:41:00,-0.00105
1304,D6U21-D6Z21,2021-06-07T08:42:00,-0.0012
1305,D6U21-D6Z21,2021-06-07T08:44:00,-0.00115
1306,D6U21-D6Z21,2021-06-07T08:45:00,-0.00105
1307,D6U21-D6Z21,2021-06-07T08:46:00,-0.001
1308,D6U21-D6Z21,2021-06-07T08:47:00,-0.00105
1309,D6U21-D6Z21,2021-06-07T08:48:00,-0.001
1310,D6U21-D6Z21,2021-06-07T08:49:00,-0.00085
1311,D6U21-D6Z21,2021-06-07T08:50:00,-0.0009
1312,D6U21-D6Z21,2021-06-07T08:52:00,-0.001
1313,D6U21-D6Z21,2021-06-07T08:53:00,-0.00105
1314,D6U21-D6Z21,2021-06-07T08:54:00,-0.0009
1315,D6U21-D6Z21,2021-06-07T08:55:00,-0.00075
1316,D6U21-D6Z21,2021-06-07T08:56:00,-0.00065
1317,D6U21-D6Z21,2021-06-07T08:57:00,-0.0007
1318,D6U21-D6Z21,2021-06-07T08:58:00,-0.00055
1319,D6U21-D6Z21,2021-06-07T08:59:00,-0.00055
1320,D6U21-D6Z21,2021-06-07T09:00:00,-0.00065
1321,D6U21-D6Z21,2021-06-07T09:01:00,-0.0008
1322,D6U21-D6Z21,2021-06-07T09:02:00,-0.00075
1323,D6U21-D6Z21,2021-06-07T09:03:00,-0.0008
1324,D6U21-D6Z21,2021-06-07T09:04:00,-0.0008
1325,D6U21-D6Z21,2021-06-07T09:05:00,-0.00085
1326,D6U21-D6Z21,2021-06-07T09:06:00,-0.00085
1327,D6U21-D6Z21,2021-06-07T09:07:00,-0.0007
1328,D6U21-D6Z21,2021-06-07T09:10:00,-0.0007
1329,D6U21-D6Z21,2021-06-07T09:12:00,-0.00065
1330,D6U21-D6Z21,2021-06-07T09:13:00,-0.0005
1331,D6U21-D6Z21,2021-06-07T09:14:00,-0.00065
1332,D6U21-D6Z21,2021-06-07T09:15:00,-0.0007
1333,D6U21-D6Z21,2021-06-07T09:17:00,-0.00075
1334,D6U21-D6Z21,2021-06-07T09:19:00,-0.00075
1335,D6U21-D6Z21,2021-06-07T09:20:00,-0.00065
1336,D6U21-D6Z21,2021-06-07T09:21:00,-0.00065
1337,D6U21-D6Z21,2021-06-07T09:22:00,-0.00075
1338,D6U21-D6Z21,2021-06-07T09:25:00,-0.00065
1339,D6U21-D6Z21,2021-06-07T09:26:00,-0.00065
1340,D6U21-D6Z21,2021-06-07T09:27:00,-0.00045
1341,D6U21-D6Z21,2021-06-07T09:30:00,-0.0004
1342,D6U21-D6Z21,2021-06-07T09:32:00,-0.00025
1343,D6U21-D6Z21,2021-06-07T09:33:00,-0.00035
1344,D6U21-D6Z21,2021-06-07T09:34:00,-0.0004
1345,D6U21-D6Z21,2021-06-07T09:35:00,-0.00075
1346,D6U21-D6Z21,2021-06-07T09:37:00,-0.0006
1347,D6U21-D6Z21,2021-06-07T09:38:00,-0.00065
1348,D6U21-D6Z21,2021-06-07T09:39:00,-0.0008
1349,D6U21-D6Z21,2021-06-07T09:41:00,-0.00065
1350,D6U21-D6Z21,2021-06-07T09:42:00,-0.00055
1351,D6U21-D6Z21,2021-06-07T09:45:00,-0.0007
1352,D6U21-D6Z21,2021-06-07T09:46:00,-0.0007
1353,D6U21-D6Z21,2021-06-07T09:49:00,-0.00085
1354,D6U21-D6Z21,2021-06-07T09:50:00,-0.00095
1355,D6U21-D6Z21,2021-06-07T09:51:00,-0.00075
1356,D6U21-D6Z21,2021-06-07T09:52:00,-0.0009
1357,D6U21-D6Z21,2021-06-07T09:53:00,-0.0009
1358,D6U21-D6Z21,2021-06-07T09:54:00,-0.0011
1359,D6U21-D6Z21,2021-06-07T09:55:00,-0.00105
1360,D6U21-D6Z21,2021-06-07T09:56:00,-0.00105
1361,D6U21-D6Z21,2021-06-07T09:57:00,-0.0008
1362,D6U21-D6Z21,2021-06-07T09:58:00,-0.0007
1363,D6U21-D6Z21,2021-06-07T09:59:00,-0.0007
1364,D6U21-D6Z21,2021-06-07T10:00:00,-0.0007
1365,D6U21-D6Z21,2021-06-07T10:01:00,-0.0007
1366,D6U21-D6Z21,2021-06-07T10:02:00,-0.00075
1367,D6U21-D6Z21,2021-06-07T10:03:00,-0.00085
1368,D6U21-D6Z21,2021-06-07T10:04:00,-0.00065
1369,D6U21-D6Z21,2021-06-07T10:05:00,-0.0003
1370,D6U21-D6Z21,2021-06-07T10:06:00,-0.0003
1371,D6U21-D6Z21,2021-06-07T10:07:00,-0.0002
1372,D6U21-D6Z21,2021-06-07T10:08:00,-0.00035
1373,D6U21-D6Z21,2021-06-07T10:09:00,-0.0004
1374,D6U21-D6Z21,2021-06-07T10:10:00,-0.00025
1375,D6U21-D6Z21,2021-06-07T10:11:00,-0.0002
1376,D6U21-D6Z21,2021-06-07T10:12:00,-0.0001
1377,D6U21-D6Z21,2021-06-07T10:13:00,-0.0001
1378,D6U21-D6Z21,2021-06-07T10:14:00,-0.00025
1379,D6U21-D6Z21,2021-06-07T10:15:00,-0.00025
1380,D6U21-D6Z21,2021-06-07T10:16:00,-0.0004
1381,D6U21-D6Z21,2021-06-07T10:17:00,-0.00035
1382,D6U21-D6Z21,2021-06-07T10:18:00,-0.0003
1383,D6U21-D6Z21,2021-06-07T10:19:00,-0.0003
1384,D6U21-D6Z21,2021-06-07T10:20:00,-0.0003
1385,D6U21-D6Z21,2021-06-07T10:21:00,-0.00025
1386,D6U21-D6Z21,2021-06-07T10:22:00,-0.00015
1387,D6U21-D6Z21,2021-06-07T10:23:00,-0.0001
1388,D6U21-D6Z21,2021-06-07T10:24:00,-0.00005
1389,D6U21-D6Z21,2021-06-07T10:25:00,-0.00005
1390,D6U21-D6Z21,2021-06-07T10:26:00,-0.0001
1391,D6U21-D6Z21,2021-06-07T10:27:00,-0.0001
1392,D6U21-D6Z21,2021-06-07T10:28:00,-0.0001
1393,D6U21-D6Z21,2021-06-07T10:29:00,0
1394,D6U21-D6Z21,2021-06-07T10:30:00,0.00005
1395,D6U21-D6Z21,2021-06-07T10:31:00,-0.0002
1396,D6U21-D6Z21,2021-06-07T10:34:00,-0.00005
1397,D6U21-D6Z21,2021-06-07T10:35:00,-0.00005
1398,D6U21-D6Z21,2021-06-07T10:36:00,-0.00005
1399,D6U21-D6Z21,2021-06-07T10:37:00,-0.00015
1400,D6U21-D6Z21,2021-06-07T10:38:00,-0.00005
1401,D6U21-D6Z21,2021-06-07T10:39:00,-0.00015
1402,D6U21-D6Z21,2021-06-07T10:41:00,-0.00005
1403,D6U21-D6Z21,2021-06-07T10:44:00,-0.0001
1404,D6U21-D6Z21,2021-06-07T10:45:00,0.00005
1405,D6U21-D6Z21,2021-06-07T10:46:00,0.00005
1406,D6U21-D6Z21,2021-06-07T10:47:00,0.00005
1407,D6U21-D6Z21,2021-06-07T10:48:00,0.00005
1408,D6U21-D6Z21,2021-06-07T10:49:00,0
1409,D6U21-D6Z21,2021-06-07T10:50:00,0.00015
1410,D6U21-D6Z21,2021-06-07T10:51:00,-0.0002
1411,D6U21-D6Z21,2021-06-07T10:52:00,-0.00035
1412,D6U21-D6Z21,2021-06-07T10:53:00,-0.00025
1413,D6U21-D6Z21,2021-06-07T10:55:00,-0.00015
1414,D6U21-D6Z21,2021-06-07T10:57:00,-0.00015
1415,D6U21-D6Z21,2021-06-07T10:58:00,-0.00015
1416,D6U21-D6Z21,2021-06-07T10:59:00,-0.00005
1417,D6U21-D6Z21,2021-06-07T11:00:00,0
1418,D6U21-D6Z21,2021-06-07T11:01:00,0.00005
1419,D6U21-D6Z21,2021-06-07T11:02:00,0.0001
1420,D6U21-D6Z21,2021-06-07T11:03:00,0.00005
1421,D6U21-D6Z21,2021-06-07T11:04:00,-0.0001
1422,D6U21-D6Z21,2021-06-07T11:05:00,-0.00015
1423,D6U21-D6Z21,2021-06-07T11:06:00,-0.00005
1424,D6U21-D6Z21,2021-06-07T11:07:00,0
1425,D6U21-D6Z21,2021-06-07T11:08:00,0.00005
1426,D6U21-D6Z21,2021-06-07T11:09:00,0
1427,D6U21-D6Z21,2021-06-07T11:10:00,-0.00005
1428,D6U21-D6Z21,2021-06-07T11:11:00,0
1429,D6U21-D6Z21,2021-06-07T11:12:00,0
1430,D6U21-D6Z21,2021-06-07T11:13:00,-0.00005
1431,D6U21-D6Z21,2021-06-07T11:14:00,-0.0001
1432,D6U21-D6Z21,2021-06-07T11:15:00,-0.0001
1433,D6U21-D6Z21,2021-06-07T11:16:00,-0.0001
1434,D6U21-D6Z21,2021-06-07T11:17:00,-0.00015
1435,D6U21-D6Z21,2021-06-07T11:18:00,-0.0001
1436,D6U21-D6Z21,2021-06-07T11:19:00,0.0001
1437,D6U21-D6Z21,2021-06-07T11:21:00,0.00005
1438,D6U21-D6Z21,2021-06-07T11:22:00,0.0001
1439,D6U21-D6Z21,2021-06-07T11:23:00,0.0001
1440,D6U21-D6Z21,2021-06-07T11:24:00,0.00005
1441,D6U21-D6Z21,2021-06-07T11:26:00,0
1442,D6U21-D6Z21,2021-06-07T11:27:00,0
1443,D6U21-D6Z21,2021-06-07T11:29:00,0.00005
1444,D6U21-D6Z21,2021-06-07T11:30:00,0.0001
1445,D6U21-D6Z21,2021-06-07T11:31:00,0.00005
1446,D6U21-D6Z21,2021-06-07T11:32:00,-0.00005
1447,D6U21-D6Z21,2021-06-07T11:33:00,0
1448,D6U21-D6Z21,2021-06-07T11:34:00,0.00005
1449,D6U21-D6Z21,2021-06-07T11:35:00,0
1450,D6U21-D6Z21,2021-06-07T11:36:00,0.00005
1451,D6U21-D6Z21,2021-06-07T11:38:00,0
1452,D6U21-D6Z21,2021-06-07T11:39:00,-0.00015
1453,D6U21-D6Z21,2021-06-07T11:40:00,0
